utterance,paraphrase,list_of_slots,intent
"Tell me when it will  blizzard  in  Estes Park ,  Utah","If there's a big blizzard around Estes Park, Utah what will it be and how bad will it be?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah","When is the blizzard going to be in Estes Park, Utah?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah","How often do I get blizzards in Estes Park, Utah?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah",When is it going to rain in Estes Park?,"['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah",What will weather be like in Estes Park this weekend?,"['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah","Is a blizzard expected in Estes Park, Utah?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah","When is it blizzard time in Estes Park, Utah?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah","What kind of weather is expected in Estes Park, Utah during December 9th?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah","If it's a blizzard in Estes Park, Utah, will it be more dangerous?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
"Tell me when it will  blizzard  in  Estes Park ,  Utah","What time of year is it blizzard season in Estes Park, Utah?","['blizzard || condition_description', 'Estes Park || city', 'Utah || state']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,how is the overcast condition to start in one minute in Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,"how is the overcast condition to start in one minute in Lower Marlboro, Montserrat?","['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,How is the overcast condition to start in one minute in Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,how is the overcast condition to start in one minute in Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,how is the overcast condition to start in one minute in Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,how is the overcast condition to start in one minute at Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,how is the overcast condition to start in one minute in Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,how is the overcast condition to start in one minute in Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,how is the overcast condition to start in one minute in Lower Marlboro in Montserrat?,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,"how is the overcast condition to start in one minute in Lower Marlboro, Montserrat?","['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,Can you give me the forecast for Svalbard and Jan Mayen?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,What is the weather forecast for Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,What are the weather forecasts for Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,How do I get the weather forecast for Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,What would be the weather in Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,"What's the weather forecast for Jan Mayen and Svalbard, Sweden?",['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,What is the forecast for Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,What is the weather forecast of Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,What is the forecast for Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Give me the weather forecast for  Svalbard and Jan Mayen,What is the weather forecast for Jan Mayen and Svalbard?,['Svalbard and Jan Mayen || country'],GetWeather
Tell me the weather forecast for  HI,What are the weather forecasts for Hawaii?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,What would be the weather in Los angeles if it rains?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,What is your forecast for Sanriku?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,How is my weather in HI.?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,"What is your forecast of weather in Hiroshima, Mexico?",['HI || state'],GetWeather
Tell me the weather forecast for  HI,How is my best weather forecast for Hawaii?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,What's the weather forecast for HI?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,What is the weather for HI?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,What is the weather forecast for Hawaii :)?,['HI || state'],GetWeather
Tell me the weather forecast for  HI,What is the weather in Thailand for November 2nd?,['HI || state'],GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Why is St. Robert hotter than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Why is Saint Robb hotter than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Is Saint Robert hotter than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Is Saint Robbins hotter than Turkmenistan? Why?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,What makes Saint Robert a hotter island than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Is St. Robert hotter than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Why is Saint-Robin hotter than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Why is Saint Robert hotter than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,Why is Saint Robert hotter than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
is  Saint Robert   hotter  than  Turkmenistan,What makes Saint Robert hotter and colder than Turkmenistan?,"['Saint Robert || city', 'hotter || condition_temperature', 'Turkmenistan || country']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,What is the Weather Forecast for Midnight in DC?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,What is forecast of Midnight for DC?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,Weather forecast for midnight in DC? What time of year do we expect it?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,What is the weather forecast for Midnight in DC?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,How was the weather in the last 24 hours in Washington DC?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,How is the weather forecast for Midnight in DC?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,What is the weather for Midnight in Maryland?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,What is the forecast for Midnight in DC?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,What is the weather forecast for Midnight in the DC area?,"['Midnight || timeRange', 'DC || state']",GetWeather
What is the weather forecast for  Midnight  in  DC ?,What is the weather forecast for DC at midnight?,"['Midnight || timeRange', 'DC || state']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,Weather close-by Lone Elk County Park at 4 am.,"['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,Weather close-by Lone Elk County Park at 3 am. rain/storm/rain showers/rain showers!,"['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,"Weather close-by Lone Elk County Park at 4 am. Sunday, May 24th at 4:00 pm.","['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
