utterance,paraphrase,list_of_slots,intent
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I have to book a restaurant in a brasserie for me and my baby this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I need to book a restaurant in a brasserie for me and my baby this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I have to book a restaurant in a brasserie for me and my baby this summer.,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I have to book a restaurant in a brasserie for myself and my baby this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I need to book a restaurant in a brasserie for me and my baby this summer.,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I have to book a restaurant in a brasserie for my baby and me this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I need to book a restaurant in a brasserie for myself and my baby this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I have to book a brasserie restaurant for me and my baby this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I will have to book a restaurant in a brasserie for me and my baby this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
I need to book a  restaurant  for  my baby and I   this summer  at a  brasserie,I need to book a restaurant in a brasserie for my baby and me this summer,"['restaurant || restaurant_type', 'my baby and I || party_size_description', 'this summer || timeRange', 'brasserie || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani food in any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani food at any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani food in every restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani dining in any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani eating in any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani meals in any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani meal in any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani food in each restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani eating at any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,Book a table in Micronesia for rajasthani meals at any restaurant,"['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I would like to book a French fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I want to book a French fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I would like to book a French fast food restaurant for 2 persons.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I would like to book a French fast-food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,d like to book a French fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I would like to book a French fast food restaurant for 2.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I would like to book a French fast food restaurant for two people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I would like to book a french fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I would like to book a French fast food restaurant for two.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I want to book a French fast-food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a Reservation for a Blinis Bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blini bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a Blinis Bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Make a reservation for a blinis bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a Blinis bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a Reservation for a Blini Bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Make a reservation for a blini bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Make a Reservation for a Blinis Bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Make a reservation for a Blinis Bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a place for me and Kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a seat for me and Kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a space for me and Kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and Kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a room for me and Kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a place for myself and Kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a Place for Me and Kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
