utterance,paraphrase,list_of_slots,intent
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will be the weather in Eastern Tawakoni in November 24, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
Will it be  colder  in the  Apache-Sitgreaves National Forest  at  6 Pm  .,Is it colder in Apache-Sitgreaves National Forest by 6 pm?,"['colder || condition_temperature', 'Apache-Sitgreaves National Forest || geographic_poi', '6 Pm || timeRange']",GetWeather
Will it be  colder  in the  Apache-Sitgreaves National Forest  at  6 Pm  .,Is it colder in Apache-Sitgreaves National Forest by 6pm .,"['colder || condition_temperature', 'Apache-Sitgreaves National Forest || geographic_poi', '6 Pm || timeRange']",GetWeather
Will it be  colder  in the  Apache-Sitgreaves National Forest  at  6 Pm  .,Is it colder in Apache-Sitgreaves National Forest by 6pm?,"['colder || condition_temperature', 'Apache-Sitgreaves National Forest || geographic_poi', '6 Pm || timeRange']",GetWeather
Will it be  colder  in the  Apache-Sitgreaves National Forest  at  6 Pm  .,Is it colder in Apache-Sitgreaves National Forest by 6 p.m.,"['colder || condition_temperature', 'Apache-Sitgreaves National Forest || geographic_poi', '6 Pm || timeRange']",GetWeather
Will it be  colder  in the  Apache-Sitgreaves National Forest  at  6 Pm  .,Is it colder in Apache-Sitgreaves National Forest by 6 pp. m.,"['colder || condition_temperature', 'Apache-Sitgreaves National Forest || geographic_poi', '6 Pm || timeRange']",GetWeather
"what's the weather going to be like in  MI  on  august twenty-eighth, 2033","what the weather will be like on August 28, 2033,","['MI || state', 'august twenty-eighth, 2033 || timeRange']",GetWeather
"what's the weather going to be like in  MI  on  august twenty-eighth, 2033","what the weather will be like on August 28, 2033.","['MI || state', 'august twenty-eighth, 2033 || timeRange']",GetWeather
"what's the weather going to be like in  MI  on  august twenty-eighth, 2033","what the weather will be like on August 28, 2033","['MI || state', 'august twenty-eighth, 2033 || timeRange']",GetWeather
"what's the weather going to be like in  MI  on  august twenty-eighth, 2033","what the weather will be like for MI on August 28, 2033","['MI || state', 'august twenty-eighth, 2033 || timeRange']",GetWeather
"what's the weather going to be like in  MI  on  august twenty-eighth, 2033","what the weather will be like at MI on August 28, 2033","['MI || state', 'august twenty-eighth, 2033 || timeRange']",GetWeather
Weather  in twenty two seconds   within walking distance  of the city of  Jackman  will it be  cold,Weather within twenty-two seconds walking distance from Jackman city will be cool,"['in twenty two seconds || timeRange', 'within walking distance || spatial_relation', 'Jackman || city', 'cold || condition_temperature']",GetWeather
Weather  in twenty two seconds   within walking distance  of the city of  Jackman  will it be  cold,Weather within twenty-two seconds walking distance from Jackman's city will be cool,"['in twenty two seconds || timeRange', 'within walking distance || spatial_relation', 'Jackman || city', 'cold || condition_temperature']",GetWeather
Weather  in twenty two seconds   within walking distance  of the city of  Jackman  will it be  cold,Weather within twenty-two seconds walking distance from Jackman city will be cold.,"['in twenty two seconds || timeRange', 'within walking distance || spatial_relation', 'Jackman || city', 'cold || condition_temperature']",GetWeather
Weather  in twenty two seconds   within walking distance  of the city of  Jackman  will it be  cold,Weather within twenty-two seconds walking distance from Jackman's city will be cold,"['in twenty two seconds || timeRange', 'within walking distance || spatial_relation', 'Jackman || city', 'cold || condition_temperature']",GetWeather
Weather  in twenty two seconds   within walking distance  of the city of  Jackman  will it be  cold,Weather within twenty-two seconds walking distance from Jackman city will be cold,"['in twenty two seconds || timeRange', 'within walking distance || spatial_relation', 'Jackman || city', 'cold || condition_temperature']",GetWeather
"Will it be  freezing  in  El Casco   Czechia  on  Apr. fourteenth, 2033 ?","Is it going to be frozen in ""El Casco"" Czechia on April 14, 2033?","['freezing || condition_temperature', 'El Casco || city', 'Czechia || country', 'Apr. fourteenth, 2033 || timeRange']",GetWeather
"Will it be  freezing  in  El Casco   Czechia  on  Apr. fourteenth, 2033 ?","Is it going to be frozen in El Casaco Czechia on April 14, 2033?","['freezing || condition_temperature', 'El Casco || city', 'Czechia || country', 'Apr. fourteenth, 2033 || timeRange']",GetWeather
"Will it be  freezing  in  El Casco   Czechia  on  Apr. fourteenth, 2033 ?","Is it going to be frozen in El Cusco Czechia on April 14, 2033?","['freezing || condition_temperature', 'El Casco || city', 'Czechia || country', 'Apr. fourteenth, 2033 || timeRange']",GetWeather
"Will it be  freezing  in  El Casco   Czechia  on  Apr. fourteenth, 2033 ?","Is it going to be frozen in ElCasco Czechia on April 14, 2033?","['freezing || condition_temperature', 'El Casco || city', 'Czechia || country', 'Apr. fourteenth, 2033 || timeRange']",GetWeather
"Will it be  freezing  in  El Casco   Czechia  on  Apr. fourteenth, 2033 ?","Is it going to be frozen in ""El Casco Czechia"" on April 14, 2033?","['freezing || condition_temperature', 'El Casco || city', 'Czechia || country', 'Apr. fourteenth, 2033 || timeRange']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,How is it that overcast conditions begin in a minute at Lower Marlboro,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,"How is it that overcast conditions begin in a minute at Lower Marlboro, Montserrat","['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,How is it that overcast conditions begin in a minute at Lower Marlboro of Montserrat,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,How is it that overcast conditions begin in a minute at Lower Marlboro at Montserrat,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
how is the  overcast  condition to start  in one minute  in  Lower Marlboro  in  Montserrat,How is it that overcast conditions begin in a minute at Lower Marlboro in Montserrat,"['overcast || condition_description', 'in one minute || timeRange', 'Lower Marlboro || city', 'Montserrat || country']",GetWeather
what is the forecast for  temperate  weather  in 5 weeks  at  Daisy Lake Uplands Provincial Park,Which is the prediction for the temperate weather within 5 weeks in Daisy Sea Uplands Provincialpark,"['temperate || condition_temperature', 'in 5 weeks || timeRange', 'Daisy Lake Uplands Provincial Park || geographic_poi']",GetWeather
what is the forecast for  temperate  weather  in 5 weeks  at  Daisy Lake Uplands Provincial Park,Which is the prediction for the temperate weather within 5 weeks in Daisy Sea Uplands Provincial Parc,"['temperate || condition_temperature', 'in 5 weeks || timeRange', 'Daisy Lake Uplands Provincial Park || geographic_poi']",GetWeather
what is the forecast for  temperate  weather  in 5 weeks  at  Daisy Lake Uplands Provincial Park,Which is the prediction for the temperate weather within 5 weeks in Daisy Lake Highlands Provincial Park.,"['temperate || condition_temperature', 'in 5 weeks || timeRange', 'Daisy Lake Uplands Provincial Park || geographic_poi']",GetWeather
what is the forecast for  temperate  weather  in 5 weeks  at  Daisy Lake Uplands Provincial Park,Which is the prediction for the temperate weather within 5 weeks in Daisy Sea Uplands Provincial Park,"['temperate || condition_temperature', 'in 5 weeks || timeRange', 'Daisy Lake Uplands Provincial Park || geographic_poi']",GetWeather
what is the forecast for  temperate  weather  in 5 weeks  at  Daisy Lake Uplands Provincial Park,Which is the prediction for the temperate weather within 5 weeks in Daisy Lake Highlands Provincial Park,"['temperate || condition_temperature', 'in 5 weeks || timeRange', 'Daisy Lake Uplands Provincial Park || geographic_poi']",GetWeather
what is the forecast for  Uganda  at  Yom Ha'atzmaut  for  chilly  weather  close from,what are the forecasts for Uganda during Yom Ha'atzmaut for the cold weather near,"['Uganda || country', ""Yom Ha'atzmaut || timeRange"", 'chilly || condition_temperature', 'close from || spatial_relation']",GetWeather
what is the forecast for  Uganda  at  Yom Ha'atzmaut  for  chilly  weather  close from,what are the forecasts for Uganda by Yom Ha'atzmaut for the cold weather near,"['Uganda || country', ""Yom Ha'atzmaut || timeRange"", 'chilly || condition_temperature', 'close from || spatial_relation']",GetWeather
what is the forecast for  Uganda  at  Yom Ha'atzmaut  for  chilly  weather  close from,what are the forecasts for Uganda on Yom Ha'atzmaut for cold weather near,"['Uganda || country', ""Yom Ha'atzmaut || timeRange"", 'chilly || condition_temperature', 'close from || spatial_relation']",GetWeather
what is the forecast for  Uganda  at  Yom Ha'atzmaut  for  chilly  weather  close from,what are the forecasts for Uganda in Yom Ha'atzmaut for the cold weather near,"['Uganda || country', ""Yom Ha'atzmaut || timeRange"", 'chilly || condition_temperature', 'close from || spatial_relation']",GetWeather
what is the forecast for  Uganda  at  Yom Ha'atzmaut  for  chilly  weather  close from,what are the forecasts for Uganda on Yom Ha'atzmaut for the cold weather near,"['Uganda || country', ""Yom Ha'atzmaut || timeRange"", 'chilly || condition_temperature', 'close from || spatial_relation']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Wanting to eat something cold in neighbouring Antlers on August 22,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Wanting to eat something cold in neighbouring Antlers region August 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Wanting to eat something cold in neighbouring Antlers region on August 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Wanting to eat something cold in neighboring Antlers on August 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Wanting to eat something cold in neighbouring Antlers on August 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
is  Morley Nelson Snake River Birds of Prey National Conservation Area  going to be  cold   1 second from now,if Morley Nelson River Snake Birds National Prey Conservation Area will be cold one second from here,"['Morley Nelson Snake River Birds of Prey National Conservation Area || geographic_poi', 'cold || condition_temperature', '1 second from now || timeRange']",GetWeather
