utterance,paraphrase,list_of_slots,intent
Book me a  lunch  at  Boreas  for a party of  8,"Please organize a meal booking at the restaurant called Boreal, accommodating an eight-person party.","['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Can I make arrangements through you to have lunch with eight people over at the restaurant named Borea?,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Is it possible that I book reservations through your service so we can dine in as eight individuals over in the place called Bores?,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,"Let's make it so that we secure seats and food arrangement suitable enough to accommodate all members of our group, which consists of exactly eight individuals. This will be taking place during what is traditionally known as 'lunch time'.","['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,I would like to reserve a dining establishment in Gray Horse.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,I wish to make a reservation at a restaurant in Gray Horse.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,Booking a restaurant in Gray Horse is what I desire.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,My intention is to book a restaurant in Gray Horse.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,It's my goal to reserve a table at a restaurant in Gray Horse.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,The thing I really want is to book a restaurant in Gray Horse.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,"In the town of Gray Horse, I want to make reservations at one of their restaurants.","['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,Securing accommodations at an eatery located in Gray House is what I want right now.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,Gray House has some restaurants available for booking and that's where my interest lies.,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
I want to book a  restaurant  in  Gray Horse .,What I'm interested in doing right now is making arrangements for dinner at one of the local options available within the vicinity of  gray horse .,"['restaurant || restaurant_type', 'Gray Horse || city']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Reserve a table for 10 individuals at a nearby fast food joint in Bristol Bay Borough with excellent ratings.,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Arrange a booking for 10 people at a highly regarded fast food restaurant close to Bristol Bay Borough.,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Make a reservation for 10 guests at an acclaimed fast food eatery near Bristol Bay Borough.,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Book a table for 10 individuals in the vicinity of Bristol Bay Borough at a popular fast food spot.,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,"Secure reservations for 10 people near Bristol Bay Borough at a well-rated, quick-service restaurant.","['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,"Schedule seats for 10 individuals nearby the Bristol Bay Borough area in high-rated, quick-serve dining options.","['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Reserve tables for up to ten people at one of the top-rated fast-food establishments around Bristol Bay borough,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Secure reservations nearby the vicinity of The Bristoel bay borough and arrange it somewhere with great customer reviews and quality service where you can accommodate approximately ten peope. ,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Find and reserve seats within The Bristoel bay bourough region that can house approximately ten diners. Preferably pick an establishment that is well-acclaimed by customers.,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
Book a reservation for  10  people for  highly rated   fast food   nearby   Bristol Bay Borough,Do arrangements so as to cater about half-a-dozen persons around The Bristolel Artrict tone,"['10 || party_size_number', 'highly rated || sort', 'fast food || restaurant_type', 'nearby || spatial_relation', 'Bristol Bay Borough || poi']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Could you please reserve a table at Sonoy in Montague, LA?","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","I would like to make a reservation at Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Is it possible to book a table at Sonoy restaurant in Montague, LA?","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Can I get a booking for Sonoy restaurant located in Montague, LA?","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Is there any availability for dining at Sonoy in Montague, Louisiana?","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Would it be possible to reserve seats at the restaurant called Sonny's in the town of Montague, Louisiana?","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .",Could you help me secure a reservation for dinner at Sonoy located in Mountgueu city of Louisiana state ?,"['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .",I'm interested in reserving a spot for dinner at the famous eatery known as  'Sonay' situated  within Montana vicinity,"['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .",Can you assist me with making arrangements for dining-in experience facility provided by an establishment named 'Sonéi'? This place is reported set up within Monetage locale.,"['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .",'Soñei' - Do they take bookings? Specifically looking forward o having one made on my behalf so that I visit and dine-in.,"['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,"Make a reservation for an Indonesian brasserie on September 13, 2017.","['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
