utterance,paraphrase,list_of_slots,intent
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant that serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant that serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant that serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant serving macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant serving macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours.,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours.,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours.,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,Book a table in CA for 2 people in 3 hours.,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,book a table in CA for 2 people in 3 hours,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
book a table in  CA  for  2  people  in 3 hours,book a table in CA for 2 people in 3 hours,"['CA || state', '2 || party_size_number', 'in 3 hours || timeRange']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a goan restaurant for 5 people.,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a goan restaurant for 5 people.,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a Goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a Goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a Goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
Book me a reservation at a  goan   restaurant  for  5  people,Book me a reservation at a Goan restaurant for 5 people,"['goan || cuisine', 'restaurant || restaurant_type', '5 || party_size_number']",BookRestaurant
I want to book a  bar  in  NM .,I want to book a bar in New Mexico.,"['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,I want to book a bar in New Mexico.,"['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,I want to book a bar in New Mexico.,"['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,I want to book a bar in New Mexico.,"['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,"I want to book a bar in NM, NM.","['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,"I want to book a bar in NM, NM.","['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,"I want to book a bar in NM, NM.","['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,"I want to book a bar in NM, NM.","['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,I want to book a bar in NM. How can I do it?,"['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book a  bar  in  NM .,I want to book a bar in NM. How can I do it?,"['bar || restaurant_type', 'NM || state']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book Meriton Grand Hotel Tallinn in New Jersey for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book Meriton Grand Hotel Tallinn in New Jersey for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book Meriton Grand Hotel Tallinn in New Jersey for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book Meriton Grand Hotel Tallinn in New Jersey for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book the Meriton Grand Hotel Tallinn for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book the Meriton Grand Hotel Tallinn for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book the Meriton Grand Hotel Tallinn for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book the Meriton Grand Hotel Tallinn for four people.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book the Meriton Grand Hotel Tallinn in New Jersey for four.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book  Meriton Grand Hotel Tallinn  in  New Jersey  for  four  people.,I want to book the Meriton Grand Hotel Tallinn in New Jersey for four.,"['Meriton Grand Hotel Tallinn || restaurant_name', 'New Jersey || state', 'four || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book the Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book the Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book the Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book the Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
I want to book the  Hard Times Cafe  for  9  people.,I want to book Hard Times Cafe for 9 people.,"['Hard Times Cafe || restaurant_name', '9 || party_size_number']",BookRestaurant
